Airline,AirlineID,SourceAirport,SourceAirportID,DestinationAirport,DestinationAirportID,Codeshare,Stops,Equipment,AirportID,Name,City,Country,Latitude,Longitude,Altitude,Timezone,DST,Tz
AK,576,SIN,3316,PEN,3308,,0,320,SIN,WSSS,1.35019,103.994003,22.0,8.0,N,Asia/Singapore,airport,OurAirports
AK,576,SIN,3316,TGG,3307,,0,320,SIN,WSSS,1.35019,103.994003,22.0,8.0,N,Asia/Singapore,airport,OurAirports
AK,576,SRG,3901,KUL,3304,,0,320,SRG,WARS,-6.97273,110.375,10.0,7.0,N,Asia/Jakarta,airport,OurAirports
AK,576,SUB,3928,KUL,3304,,0,320,SUB,WARR,-7.379829883575439,112.78700256347656,9.0,7.0,N,Asia/Jakarta,airport,OurAirports
AK,576,SZX,3374,BKI,3269,,0,320,SZX,ZGSZ,22.639299392700195,113.81099700927734,13.0,8.0,U,Asia/Shanghai,airport,OurAirports
AK,576,SZX,3374,KUL,3304,,0,320,SZX,ZGSZ,22.639299392700195,113.81099700927734,13.0,8.0,U,Asia/Shanghai,airport,OurAirports
AK,576,TGG,3307,KUL,3304,,0,320,TGG,WMKN,5.3826398849487305,103.10299682617188,21.0,8.0,N,Asia/Kuala_Lumpur,airport,OurAirports
AK,576,TGG,3307,MYY,3266,,0,320,TGG,WMKN,5.3826398849487305,103.10299682617188,21.0,8.0,N,Asia/Kuala_Lumpur,airport,OurAirports
AK,576,TGG,3307,SIN,3316,,0,320,TGG,WMKN,5.3826398849487305,103.10299682617188,21.0,8.0,N,Asia/Kuala_Lumpur,airport,OurAirports
AK,576,TWU,3271,BKI,3269,,0,320,TWU,WBKW,4.320159912109375,118.12799835205078,57.0,8.0,N,Asia/Kuala_Lumpur,airport,OurAirports
AK,576,TWU,3271,JHB,3303,,0,320,TWU,WBKW,4.320159912109375,118.12799835205078,57.0,8.0,N,Asia/Kuala_Lumpur,airport,OurAirports
AK,576,TWU,3271,KUL,3304,,0,320,TWU,WBKW,4.320159912109375,118.12799835205078,57.0,8.0,N,Asia/Kuala_Lumpur,airport,OurAirports
AK,576,UPG,3240,KUL,3304,,0,320,UPG,WAAA,-5.061629772186279,119.5540008544922,47.0,8.0,N,Asia/Makassar,airport,OurAirports
AK,576,URT,4000,KUL,3304,,0,320,URT,VTSB,9.13259983063,99.135597229,20.0,7.0,U,Asia/Bangkok,airport,OurAirports
AM,321,ACA,1783,MEX,1824,,0,737 ERJ E70 EMJ E75,ACA,MMAA,16.757099151611328,-99.75399780273438,16.0,-6.0,S,America/Mexico_City,airport,OurAirports
AM,321,ACA,1783,TLC,1850,Y,0,ERJ,ACA,MMAA,16.757099151611328,-99.75399780273438,16.0,-6.0,S,America/Mexico_City,airport,OurAirports
AM,321,BOS,3448,ATL,3682,Y,0,757 M90 M88 320,BOS,KBOS,42.36429977,-71.00520325,20.0,-5.0,A,America/New_York,airport,OurAirports
AM,321,BOS,3448,CUN,1852,Y,0,757,BOS,KBOS,42.36429977,-71.00520325,20.0,-5.0,A,America/New_York,airport,OurAirports
AM,321,CME,1789,MEX,1824,,0,737 EMJ E70 ERJ,CME,MMCE,18.65369987487793,-91.79900360107422,10.0,-6.0,S,America/Mexico_City,airport,OurAirports
AM,321,CPE,1795,MEX,1824,Y,0,EMJ E70,CPE,MMCP,19.816799163800003,-90.5002975464,34.0,-6.0,S,America/Mexico_City,airport,OurAirports
AM,321,CUN,1852,ATL,3682,Y,0,757 320,CUN,MMUN,21.036500930800003,-86.8770980835,22.0,-5.0,S,America/Cancun,airport,OurAirports
AM,321,CUN,1852,BOS,3448,Y,0,757,CUN,MMUN,21.036500930800003,-86.8770980835,22.0,-5.0,S,America/Cancun,airport,OurAirports
AM,321,CUN,1852,DTW,3645,Y,0,320,CUN,MMUN,21.036500930800003,-86.8770980835,22.0,-5.0,S,America/Cancun,airport,OurAirports
AM,321,CUN,1852,HAV,1909,,0,737,CUN,MMUN,21.036500930800003,-86.8770980835,22.0,-5.0,S,America/Cancun,airport,OurAirports
AM,321,CUN,1852,IND,3585,Y,0,320,CUN,MMUN,21.036500930800003,-86.8770980835,22.0,-5.0,S,America/Cancun,airport,OurAirports
AM,321,CUN,1852,JFK,3797,,0,738,CUN,MMUN,21.036500930800003,-86.8770980835,22.0,-5.0,S,America/Cancun,airport,OurAirports
AM,321,CUN,1852,LAX,3484,,0,738,CUN,MMUN,21.036500930800003,-86.8770980835,22.0,-5.0,S,America/Cancun,airport,OurAirports
AM,321,CUN,1852,MAD,1229,,0,333,CUN,MMUN,21.036500930800003,-86.8770980835,22.0,-5.0,S,America/Cancun,airport,OurAirports
AM,321,CUN,1852,MCO,3878,Y,0,757,CUN,MMUN,21.036500930800003,-86.8770980835,22.0,-5.0,S,America/Cancun,airport,OurAirports
AM,321,CUN,1852,MEX,1824,,0,738 737 762 EMJ 763 787,CUN,MMUN,21.036500930800003,-86.8770980835,22.0,-5.0,S,America/Cancun,airport,OurAirports
AM,321,CUN,1852,MSP,3858,Y,0,320,CUN,MMUN,21.036500930800003,-86.8770980835,22.0,-5.0,S,America/Cancun,airport,OurAirports
AM,321,CUN,1852,PTY,1871,Y,0,738 73G,CUN,MMUN,21.036500930800003,-86.8770980835,22.0,-5.0,S,America/Cancun,airport,OurAirports
AM,321,CUN,1852,RDU,3626,Y,0,M88,CUN,MMUN,21.036500930800003,-86.8770980835,22.0,-5.0,S,America/Cancun,airport,OurAirports
AM,321,CUN,1852,SLC,3536,Y,0,320,CUN,MMUN,21.036500930800003,-86.8770980835,22.0,-5.0,S,America/Cancun,airport,OurAirports
AM,321,CZM,1800,ATL,3682,Y,0,M88 319,CZM,MMCZ,20.52239990234375,-86.92559814453125,15.0,-5.0,S,America/Cancun,airport,OurAirports
AM,321,DCA,3520,ATL,3682,Y,0,738 M90 M88 73H,DCA,KDCA,38.8521,-77.037697,15.0,-5.0,A,America/New_York,airport,OurAirports
AM,321,EWR,3494,ATL,3682,Y,0,717 319,EWR,KEWR,40.692501068115234,-74.168701171875,18.0,-5.0,A,America/New_York,airport,OurAirports
AM,321,EZE,3988,MEX,1824,,0,777 763 762,EZE,SAEZ,-34.8222,-58.5358,67.0,-3.0,N,America/Buenos_Aires,airport,OurAirports
AM,321,FCO,1555,ATL,3682,Y,0,333,FCO,LIRF,41.8002778,12.2388889,13.0,1.0,E,Europe/Rome,airport,OurAirports
AM,321,JAX,3712,ATL,3682,Y,0,757 M90 738,JAX,KJAX,30.49410057067871,-81.68789672851562,30.0,-5.0,A,America/New_York,airport,OurAirports
AM,321,JFK,3797,ATL,3682,Y,0,752 319 757 738,JFK,KJFK,40.63980103,-73.77890015,13.0,-5.0,A,America/New_York,airport,OurAirports
AM,321,JFK,3797,CUN,1852,,0,738,JFK,KJFK,40.63980103,-73.77890015,13.0,-5.0,A,America/New_York,airport,OurAirports
AM,321,JFK,3797,MEX,1824,,0,738 787,JFK,KJFK,40.63980103,-73.77890015,13.0,-5.0,A,America/New_York,airport,OurAirports
AM,321,LAP,1816,GDL,1804,Y,0,ERJ,LAP,MMLP,24.0727005005,-110.361999512,69.0,-7.0,S,America/Mazatlan,airport,OurAirports
AM,321,LAP,1816,MEX,1824,Y,0,EMJ,LAP,MMLP,24.0727005005,-110.361999512,69.0,-7.0,S,America/Mazatlan,airport,OurAirports
AM,321,LGA,3697,ATL,3682,Y,0,M88 757 738,LGA,KLGA,40.77719879,-73.87259674,21.0,-5.0,A,America/New_York,airport,OurAirports
AM,321,LHR,507,MEX,1824,,0,763 787,LHR,EGLL,51.4706,-0.461941,83.0,0.0,E,Europe/London,airport,OurAirports
AM,321,LMM,1814,HMO,1807,Y,0,ERJ,LMM,MMLM,25.6851997375,-109.081001282,16.0,-7.0,S,America/Mazatlan,airport,OurAirports
AM,321,LMM,1814,MEX,1824,Y,0,E70,LMM,MMLM,25.6851997375,-109.081001282,16.0,-7.0,S,America/Mazatlan,airport,OurAirports
AM,321,LMM,1814,MZT,1826,Y,0,ERJ,LMM,MMLM,25.6851997375,-109.081001282,16.0,-7.0,S,America/Mazatlan,airport,OurAirports
AM,321,LZC,1813,MEX,1824,,0,ATR,LZC,MMLC,18.0016994476,-102.221000671,39.0,-6.0,S,America/Mexico_City,airport,OurAirports
AM,321,MAM,1818,MEX,1824,Y,0,ERJ,MAM,MMMA,25.7698993683,-97.5252990723,25.0,-6.0,S,America/Mexico_City,airport,OurAirports
AM,321,MIA,3576,ATL,3682,Y,0,M88 M90,MIA,KMIA,25.79319953918457,-80.29060363769531,8.0,-5.0,A,America/New_York,airport,OurAirports
AM,321,MIA,3576,MEX,1824,,0,737,MIA,KMIA,25.79319953918457,-80.29060363769531,8.0,-5.0,A,America/New_York,airport,OurAirports
AM,321,MIA,3576,MID,1819,Y,0,EMJ,MIA,KMIA,25.79319953918457,-80.29060363769531,8.0,-5.0,A,America/New_York,airport,OurAirports
AM,321,MID,1819,MEX,1824,,0,737 EMJ E70 ERJ,MID,MMMD,20.9370002747,-89.657699585,38.0,-6.0,S,America/Mexico_City,airport,OurAirports
AM,321,MID,1819,MIA,3576,Y,0,EMJ,MID,MMMD,20.9370002747,-89.657699585,38.0,-6.0,S,America/Mexico_City,airport,OurAirports
AM,321,MID,1819,VSA,1853,,0,AT7,MID,MMMD,20.9370002747,-89.657699585,38.0,-6.0,S,America/Mexico_City,airport,OurAirports
AM,321,MRS,1353,CDG,1382,Y,0,319,MRS,LFML,43.439271922,5.22142410278,74.0,1.0,E,Europe/Paris,airport,OurAirports
AM,321,MSY,3861,ATL,3682,Y,0,M88 757 M90,MSY,KMSY,29.99340057373047,-90.25800323486328,4.0,-6.0,A,America/Chicago,airport,OurAirports
AM,321,MTT,1822,MEX,1824,Y,0,EMJ ERJ E75,MTT,MMMT,18.1033992767,-94.5807037354,36.0,-6.0,S,America/Mexico_City,airport,OurAirports
